"139","Best Meditation Spots","I'm looking for places for meditation (especially buddhist/zen/taoist) geared towards people in their 20s, and that are not very expensive","yoga, meditation","505411167","Andrew",""
"140","Any mode\n","New stuff, old hits; an eclectic range of music where the atmosphere is just right.","North, London, Music, pub, bar, club, cheap","1184112125","Hal",""
"141","Best secret-revealing website?","http://bit.ly/azPP7h Little-known locations","Little-known locations","553548383","Graham",""
"142","Roller Disco Venue","Can anyone recommend a good roller disco in North London?","skating, roller disco, north, ","289401086","Jaclyn",""
"143","Best tea house?","I'm looking for a relaxed place, with an arty vibe and a good selection of tea and cakes.","tea, cake, afternoon, cafe, coffee, sandwiches, arty, alternative, quirky, relaxed, tea house, afternoon tea, high tea, cheap, affordable, art, friends","500088355","Sulthana",""
"144","The most charming afternoon tea?","Where can I find a proper old fashioned English tea in london?","tea, afternoon, cakes, london, cafe","193109668","Tiffany",""
"145","What is London's best undiscovered museum?","I recommend the Freemason's museum in Holborn, which features a masonic toaster rack - any other suggestions for little known museums?","museum, masonic, masons","577746102","BL",""
"146","Clubbing (D&B, Techno, Electronic, House, Trance, Underground)","What are some good venues for D&B, Techno, Electronic, House, Trance, Underground and such?","club, venue, music, eletronic, house, trance, techno","","",""
"147","Underground London","Does anyone know any easily accessible subterranean places in London, or tours which go there? I'm not talking about the Tube, but old tube stations, tramways, subterranean rivers or tramways etc.","underground, tube, subterranean, sewers","752540386","Tom",""
"148","London's best hidden gardens?","Where can I find a little garden tucked away far from the madding crowds.","Garden, outdoor, small, hidden, flowers, wildlife, ","862990356","Alexander",""
"149","Graffiti tours","Does anyone know the best areas to wander around in order to see good q\n","graffiti, ","512019562","Hayley",""
"150","Most affordable hotel","Need one close to an underground station","Tube, hotel, underground","500477308","Elana",""
"151","Where can I box in London?","I'm looking for a gym in south west London where I can take up boxing. I'm ideally looking for something offers private tuition. ","Canary Wharf, south west, gym, personal trainers, private gym tuition, boxing, exercise","754250083","Helen",""
"152","Looking for nice pubs and tasty cafes near Arsenal tube","I'm just about to move into a flat nearby and I want to know the hotpots in the area. Any recommendations?","hotspots, Arsenal. Highbury, Islington, cafe, restaurant, pubs, food, coffee","269300369","Kate",""
"153","Cupcakes & Cocktails Classes","I want to find out where to take one of the cupcakes and cocktails experience classes","cooking, cupcakes, cocktails, experience, classes","289300861","Emily",""
"154","Clapham Junction pubs","Why he\nCheers, M","South, Clapham, pubs","642522506","Mark",""
"155","What's the best bookshop in London?","The London Review bookshop near the British Museum is good, what are some others I should check out?","Books, shops, bookshops, shopping, retail, intellectual, ","652592320","Noreen",""
"156","Hidden gems in Dalston?","I've been living in Dalston for quite a while but am starting to get a little bored of the obvious places to go.....any hidden gems?","East London, Dalston, alternative","503048479","Carmen",""
"157","West or Central London Baby-friendly Cafes","What are some baby-friendly cafes located in West or Central London?","baby, baby-friendly, cafe, west, central","619550098","Anoushka",""
"158","What are London universities really like?","I'm from Ireland and have applied to five London universities:  London South Bank, Greenwich, Thames Valley, King's College and UCL. Haven't got any offers yet but was wondering what they're like?  Does anyone go there or know what the areas are like? Which should I pick?!","university, studying, education","602145835","A-K K",""
"159","Scary tube escalators","I'd like to find some nightmarish locations; I'm doing research for a short film. ","Tube, escalators, film locations, underground, scary","286300091","Dominic",""
"160","The finest junk shops and reclamation yards?","Furniture Junktion in Lewisham is one, the Clocktower Market in Greenwich is another, and Jumble at the Amersham Arms in New Cross another. Any more?","Jumble sales, junk yards, second hand, reclamation, car boot sales, shopping, shop, retail, ","545555880","Julie",""
"161","Cafe near Kings Cross and Covent Garden","Can anyone recommend a coffee shop located near Kings Cross or Covent Garden?","coffee, cafe, kings cross, covent garden, north, central","628072081","Helen",""
"162","I want to find a proper cheap night out in London","I'm no sure that this even exists?! i'm a northerner living in london and I'm craving a decent saturday night out that won't cost a fortune! ","night out, saturday, club, bar, london, cheap, northern ","283500813","Jemma",""
"163","Crazy Golf!","Does anyone know of any crazy golf courses anywhere in central london?","Crazy golf, date, central london","753291627","Kate",""
"164","People's favourite record shops?","My tip is Flashback Records on Essex Road, what do other people recommend?","Music, shops, record shops, music shops, retail, ","654365816","Andreas",""
"165","Pool Places (American Pool)","What are some places for American pool?","pool, american pool","503946631","Paul",""
"166","Does anyone know what the mystery building on the corner of Mall and Horse Guards is?","There is mysterious a brick building on the corner of the Mall and the Horse Guards Parade. Does anyone know it is?","building, disused, Horse Guards, the Mall, mystery, dark, derelict ","560694216","Katherine",""
"167","Where should I take a London newbie?","I planning my little brother (15)'s first trip to London and except for the Tower of London and houses of Parliament we haven't really got any ideas. So I was wondering if anyone could recommend somewhere really cool to take him?","london, central london, tourist, young, cool, daytrip","515193049","Susan",""
"168","Weeknight non drinking activities?","What to do on a weeknight in central London which can be decided at last minute and isn't a museum, bar or club?","central, evening, fun, non-alcoholic,","801365104","Hattie",""
"169","What's the best Japanese restaurant in London?","The one I used to go to on Tottenham Court Road closed. Where's good for eel and rice these days?","Food, restaurants, Japanese, eat, rice, ","515225372","Ashish",""
"170","Independent theatres with interesting productions","I've come across the Brockley Jack in Lewisham. Does anyone have any others to recommend","plays, theatre, independent, south east, Lewisham","672793199","Melanie",""
"171","Fitness","What are some activities I can do to keep fit without joining a gym, preferably north of the river?","fitness, gym, sport, north, cheap","61215030","Hannah",""
"172","Where can I find HALAL thai and chinese food?","I'm researching this for an article. Kosher delis and restaurants exist, where you can find sausages, salt beef and other treated meats. It seems that Halal has just been relegate\nMarks & Spencer, Tesco and Waitrose have significant numbers of Muslim' customers; they keep Kosher sections but have ignored the ready market that could be available from endorsing 'halal' meat. China has 'Muslim' Chinese restaurants, unique in terms of meat quality and the central Asian spice influence of the cuisine. It would be great to see if t\n'","","724791402","Hummaa",""
"173","Best pint of bitter (west/central)","Looking for a delicious pint of bitter in west/central London to take my boyfriend. Any ideas?","West, central, pint, bitter, pub","651870222","Clare",""
"174","Colourful glass architecture worth seeing?","Any suggestions for stuff I should check out?","Architecture, buildings, glass, free, sights, ","509861132","Sarah",""
"175","Where can I find HALAL thai and chinese food?","I'm researching this for an article. Kosher delis and restaurants exist, where you can find sausages, salt beef and\nMarks & Spencer, Tesco and Waitrose have significant numbers of Muslim' customers; they keep Kosher sections but have ignored the ready market that could be available from endorsing 'halal' meat. China has 'Muslim' Chinese restaurants, unique in terms of meat quality and the central Asian spice influence of the cuisine. It would be great to see if t\n'","Halal, shop, restaurant, Muslim Chinese","724791402","Hummaa",""
"176","Blues Bars: Ain't Nothing but the Blues","I've been to Ain't Nothing but the Blues.  What are your thoughts on it?","blues, bar, jazz, music, venue","544835202","Aaron",""
"177","Best places for live music and good food?","Voodoo Ville in Camden closed a few years ago which was a shame. I want somewhere with good food and preferably live acoustic guitar music.","Food, restaurants, music, guitar, food, evening, North London, Camden, ","583135372","Paul ",""
"178","Where are the good low-cost hotels?","Where are the good low-cost hotels?","accommodation, cheap, South East, Greenwich, student, university  ","703169568","Jessica",""
"179","I'm on the search for vintage medical equipment","I don't know London very wel\nI'm looking for a shop that sells old medical equipment: I want it to sell sharp surgical knives, needles, strange bits and bobs. I'm looking for someone important, too ate fo\n","medical equipment, needles, razors, shop, london","502711601","Chris",""
"180","Musician places","Looking for a hangout to meet other musicians and creative types - any suggestions?","Musicians, hangouts, creative.","765095704","Gareth",""
"181","Where can I find a restaurant with live music?","I'm looking for a restaurant with live music for a birthday. ","chilled, restaurant, acoustic, live, entertainment, dinner, birthday, venue","583135372","Paul ",""
"182","Party Venue: Vinyl-Themed Party","Can someone recommend a party venue for a vinyl-themed party?  The place should have some type of link (historical or visual) to vinyl records, e.g., an old pressing plant or record shop.","venue, party, vinyl, record, ","668841532","Jacob",""
"183","Dancing is a must, any suggestions?","I want to avoid studenty and pretentious places.","club, bar, night out, dancing","509394716","Calla",""
"184","Where to see football in 3D?","Hi, does anyone know which pubs are showing football matches in 3D?","Football, pubs, 3D, premiership","578666525","Nick",""
"185","What are the best small cinemas in London?","Mainstream cinemas showing Hollywood rubbish combined with noisy cinema-goers = hell for me.  Does anyone know of any affordable cinemas showing decent films, where people actually watch rather than","cinema, cheap, film, movie","222800262","DB",""
"186","Sunday fun?","Anyone know something fun and interesting to do on a sunday? I've found myself with the first Sunday in a long time that I'm not confined to my bed hung over, and need something to occupy my day!","fun, Sunday, trip, entertainment, experience","529805448","Samantha",""
"187","What is the best club night for a birthday?","Where would be a good place for my birthday party.  Have a preference for RnB, Hip Hop and mainstream music in central/northern London.","club, central, northern, r&b, hip hop, birthday","36911135","Ben",""
"188","Perfect London Valentine's?","I'm looking for the perfect Valentine's treat in London - any suggestions?","Valentine's, treat, perfect","693915252","Justin",""
"189","Where's a great private room for hire in a London restaurant?","Not some dingy basement or a strip-lit room that feels like a venue for a business meeting though.","Restaurant, venue, eating, dining, food, evening, dinner, social, private,","641343981","Sonia",""
"190","Dim Sum","Does anyone know of a good, traditional chinese dim sum restaurant? I would like one that serves all day, and preferably with the food not served on trolleys.","dim sum, chinese, restaurant, asian","553715649","Jynna",""
"191","Dim Sum","Does anyone know of a good, traditional chinese dim sum restaurant? I would like one that serves all day, and preferably with the food not served on trolleys.","dim sum, chinese, restaurant, asian","553715649","Jynna",""
"192","Looking for Wednesday fun","It's my 20th birthday on Wednesday 17th, so I'm wanting something to do on that night - but we haven't got a huge budget so I'm afr\nIt seems that Wednesday's are no fun at all... help?","wednesday, rockabilly, burlesque, dubstep, hip hop. quirky, club, pub, bar, birthday","510133101","Katie",""
"193","Where is a good place to study in between lectures?","I need to find a place where I can study in between lectures. Preferably in the Covent Garden/Soho area.","coffee, study, wifi, couches, cheap, study, tea, cafe, library, Covent Garden, Soho, uni, school, work, ","3433104","Jeremy",""
"194","Anyone know a pub with big sofas, fireplace, good food?","Anyone know of a classic, country-style pub  with big sofas, amazing food and a fireplace? Does it exist in London?","Pub, fireplace, hearth, good food, country, sofas","36901196","Chris",""
"195","No more secrets?","Can a place retain its cache after it is listed on a website like this?","secretlondon","749325329","Mirwais",""
"196","Best views in London?","I reckon Primrose Hill has to be one of the best London views. Does anyone know of a place which takes their breath away, or where they feel inspired? There are a few benches near London Bridge and Battersea Bridge too which are quite relaxing.","Views, bridges, Primrose Hill, London Bridge, Battersea.","222407198","Dan",""
"198","Looking for short documentary locations","I'm shooting a short documentary and need to find locations where lots of young people congregate but also areas that contrast this - and they must be places that epi\n","young, locations, film","739244851","PT",""
"199","Supernatural Places","I need to find a place for supernatural stuff (for a short film setting) in London?","supernatural, film","567463825","Selene",""
"200","Supernatural Places","I need to find a place for supernatural stuff (for a short film setting) in London","supernatural, film","567463825","Selene",""
"201","A Network of Artists?","Hoping to find other artists interested in working together and building a network :)","art, network, teamwork, collaborate, creative, culture, arts, community","642840317","David",""
"202","Are there any secret clubs in London?","My boyfriend was once told about a club where the entrance is through a phone box...does anyone know if that's true? Any other secret clubs people know of?","secret, clubs, party","1238070375","DLP",""
"203","Who knows any quirky places in Angel and Islington","Are there any places in Angel/Islington that have the whole package?! I want somewhere with interesting drinks, a comfy sofa to sink into, and that serves homemade food; a place where you can have a romantic night or a family reunion? Any budget is fine!","Food, drink, pub, bar, cafe, North East, Angel, Islington, quirky, romantic, family","500677585","Ana",""
"204","Interesting and romantic days out on a shoestring.","I'm \nAny lovely, romantic things to do or places to visit?","romance, valentine, cheap, morning, day, afternoon","682222116","Lucy",""
"205","Are there any good waterslides in the capital?","Since Wild Waters in Richmond closed there's been a distinct lack of waterparks. I think this situation needs improving. Any suggestions?","Water, fun, family, sport, activity, flumes, leisure centres, swimming pools,","1012340647","Andrew",""
"206","Supporting the Independent Places","Those places that are most London' are finding it hard to compete with big chains.  We need to support those small places.  List some great local places.'","local, small, shops","659858827","Toby",""
"207","What good rock bars/club nights are there?","What would you recommend for a good rock/punk/emo/pop club/bar for a Fri, Sat or Sun?","clubs, music, rock, pop, punk, emo,","842930160","Jenna",""
"208","Good pubs for bikers?","Anyone know of any good biker pubs NOT including Ace?","Bikers, pubs, Ace","647725336","Kelli",""
"209","What's the hottest gay bar or club in London","Where is the best and why? For me it's Comptons in soho, full of real people not loads of skinny queens","gay, london, soho, bars, clubs, party, queens","626762876","Darren",""
"210","Escape London - ideas for day trips one to two hours away? ","Can I get away with saying that (sometimes) I want to escape London? Any ideas for good places for a day trip, not travelling more than two hours outside of London, and off the beaten Bright\n","Day trip, escape London","736491807","Gonzalo",""
"211","Toy Museums","Am trying to find a toy museum that I remember from my childhood. ","museum, child friendly, toy","518601776","Angela",""
"212","Could Clapham Junction be a hidden gem?","Hi, just found a room in a crappy house near Clapham Junction with nice cheap rent :) What does this area have to offer? Is there any\nthanks!","music, gigs, venue, bars, pubs, clubs, South West, Clapham Junction, ","712471745","Valeria",""
"213","Secret warehouse venues","Know of warehouses available to hire in East London?  300-400 capacity?  ","warehouse, party, east, hire","653052680","CB",""
"214","Anybody know a reliable handyman?","Could even be a woman of course! I need someone who's not going to cha\nChristina :)","Open mike, karaoke, music, musicians, Hackney, East","513700351","Christina",""
"215","Edgeware Road Ideas?","The road is like a maze! The regulars, mostly middle eastern, d\ncheers :)","Food, Restuarants, Meals, Edgeware Road, Tasty, Exotic, Middle Eastern, Lebanese, Egyptian","503707246","eoghan",""
"216","Anyone know any good Chinese places in Roehampton?","\nI am looking for good kickboxing classes in London.  Any recommendations?","kickboxing, classes, fitness","593025740","Silver",""
"217","What free live music is there?","Live music is great, you cant beat it... where can i see some for free?...","live, music, free","507971291","Harsha",""
"218","Where can I find a good butchers?","I find it very hard to find a good butchers, \nHas anyone else come across any more?","butchers, meat, affordable, food, groceries, deli","652592320","Noreen",""
"219","Vintage Fairs","Are there any vintage fairs coming up soon?","fair, vintage, market, exhibition, festival","634860413","Ruby",""
"220","Anyone found the best greasy but quality fry up in London","A good breakfast: crispy bacon, juicy sausages, hash browns:\nI had one near Edgware road. Where else is there?","Edgware road, breakfast, fry up, bacon, tomatoes, beans, eggs, toast, west london","593025740","Silver",""
"221","Cycling London - routes?","Anyone like cycling in London and able to recommend routes?","Cycling, cycling routes","508183201","Andreas",""
"222","Sweet Skate Spots?","Anyone know a place I can skate?","skating, entertainment, recreation, going out, fun, sports, urban","707779301","Kweku",""
"223","Can anyone suggest a night out with extra cheese?","Can anyone give me some tips on finding a fun and cheesy night out in central or north London?","cheese, fun, nightclub, club, bar, north, central, london,","36908092","Rachel",""
"224","Where's the best hot chocolate in Camden?","'My Villag\nthe BEST hot chocolate in london, as well as incredible vegetarian/vegan food, amazing olives, falafel and hummous, great wine, and a main meal for only 4,50. It's the friendliest cafe in london for sure!","cafe, hot chocolate, cheap, food, vegetarian, vegan, North, Camden, Chalk Farm","618845845","Lisa",""
"225","Where to brunch?","London has finally caught up with New York and cottoned onto the brunching trend. One of my favourites is Kalendar on Swains Lane in Parliament Hill, but I'm on the hunt for more. Suggestions?","brunch, restaurant, cafe, breakfast, lunch, food, cheap, affordable, eggs benedict, juice, coffee, tea","647317530","Robbie",""
"226","Best dog walking areas?","I'm in need of some inspiration - at the moment we do Primrose Hill, the Heath and the Royal Parks. So what other places are their to take the dog for a walk?","Primrose Hill, Hampstead heath, Royal Parks, dog walking, walking, ","690281872","Joanna",""
"227","Break dancing?","Fancy something a bit different - does anyone know anywhere frequented by breakdancers?","Breakdancing, street dancing","551001186","Anna",""
"228","Good shops to buy casual boots?","I've seen lots of people wearing cool casual boots recently. Is there a good boutique anyone can recommend?","Shoes, shops, shoe shops, independent, retail, boots, ","615610017","Cat",""
"229","Mannequin & Picture or Painting Frames","I need to find a vintage mannequin and elaborate picture or painting frames.  Where should I go?","vintage, shop, frame, picture, painting","36801786","Becks",""
"230","Heart-pumping dance classes?","Anyone know of any free dance classes to get the heart pumping?","Dance, class, free","197803834","Katy",""
"231","Delicious sushi?","Looking for London's best sushi place - can anyone help?","Sushi, best","531018831","Din",""
"232","Where is a good cosy cafe?","Where can I get a good coffee, read a book, and spend a few hours? It is a little bit redundant to the best coffee discussion, but think the focus should be on comfy place you won't leave.","coffee, cafe, cosy, read, books","1435211265","Bianca",""
"233","Great Bars in Covent Garden/Leicester Square","Can anyone recommend some first-rate bars (good cocktails, music and/or atmosphere) in the Covent Garden/Leicester Square area?","bar, pub, central, covent garden, leicester square, music","508168472","Chelsie",""
"234","Best pubs/places to eat in East Dulwich?","I've just moved from Brick Lane to East Dulwich and am looking for great places to eat and go out there (pubs, bars etc), can anyone help?","pub, bar, dulwich, east, eat","505876518","Veronica",""
"235","Where can I find a mid-week music quiz?","I'd love to go to a music quiz - but they all seem to be on Monday nights! In the middle of the week would be best, so I could bring my friends to the party :) Ideas? ","music, nights out, quizzes, pubs, songs, trivia","508770042","James",""
"236","Where can I find a decent priced cut and colour in London?","I'm looking to get a decently priced cut and colour in London. Recommendations would be appreciated, I care a lot about my hair!","hairdresser, haircut, cut and colour ","286300285","",""
"237","Where can I find a good sandwich?","I'm looking for somewhere that I can choose my bread and fillings, preferably independent  ","food, sandwiches, bread, fillings, cafes, delis, subs, independent ","60504572","",""
"238","Where's an affordable spa to visit in London?","I'm looking for a spa that won't break the bank. Suggestions?","spa, health, massage, manicure, beauty","791940248","Hannah",""
"239","Know London's most claustrophobic, disgusting hellhole?","I'm doing some research for a short film, and I need to know. Must be nightmarish, horrible, post-apocalyptic etc. Can anyone help? Cheers!","Estate, cramped, sink, hellhole","286300091","Dominic",""
"240","Can anyone recommend any good veg markets?","I'm yet to find a decent veg market since moving to London, any ideas out there? I'm in Bayswater but I'm happy to travel. Thanks.","Market, vegetarian, vegetables, Central, Bayswater, shopping, vegetarian, ","856285583","",""
"241","Searching For An East London Book Group :)","I'm looking for an interesting East London book group and it would be especially awesome if it met in a nice pub. Everything I find is linked to some library - and it looks a little dull! I'm a late 20's girl, and since I read a fair bit I fancy chatting to other folks about it over a glass of wine - ca\nClare","pub, reading, books, group, entertainment, community, wine, ","585181535","",""
"242","I'm looking for the best spots in east London","Am wanting to explore the best of East London more... especially quirky little places? Spent the morning at Broadway Market which was great - more like that please!","Broadway market, east london, Shoreditch, Whitechapel, Brick Lane, Spitalfields, quirky, places","560216919","",""
"243","Good jazz venues?","I'm looking for a live jazz joint - something intimate. ","jazz, venues, blues, cafes, clubs, live music, acoustic, quiet, intimate, jazz clubs, jazz venues ","100000660382550","",""
"244","Good jazz venues?","I'm looking for a live jazz joint - something intimate. ","jazz, venues, blues, cafes, clubs, live music, acoustic, quiet, intimate, jazz clubs, jazz venues ","100000660382550","",""
"245","Good gig guides and websites","I'm struggling to keep on the pulse of the London gi\nCan someone recommend places or websites where i can search for excellent live music?","gig, music, website, guide","510229906","",""
"246","Any good pubs around the V&A?","Does anyone know any cosy pubs near the museums in South Kensington? I'm always looking for somewhere to drink/lunch (so a gastropub-type would be good) after a morning at the V&A or National History Museum and can't find anything that isn't chavvy or a chain...","Pub, independent, food, drink, museums, South West London, South Kensington","36813864","",""
"247","Boutique hotels in London?","I'm searching for a nice, cool and hopefully trendy hotel to stay the weekend? Any tips welcome!","hotel, london, boutique, cool, trendy, unique, ","583394833","",""
"248","Best massage in London?","Which are the best in London?  Any types - aromatherapy, sports, Thai etc but nothing of the dodgy sort advertised in phone boxes in Soho!","massage, best, relaxation, leisure, aromatherapy,","593025740","Silver",""
"249","London Friday nights out, not involving alcohol or clubs?","I'm looking for ideas for a Friday night out in the West End/City, not involving clubs or alcohol. Plays start at 7.30, the London Eye closes at 8.30, but I'm looking for somewhere to go after 9. I'd be grateful for any tips...thanks. ","West End, City, nights out, West London, West, late night, friday night, friday","502949247","",""
"250","What's the best Irish pub?","What are your favorites?","pub, drinking, Irish, beer, ","1153615066","",""
"251","Literacy plates around London","I went on a Jack the Ripper tour around East London a few years ago, and the guide pointed out some literacy plates in Spitalfields, including one on the corner of Brushfield St and Commercial St. It showed fruit, and there was another in Puma Court showing beehives. Apparently they were for people who coul\nA few years back some friends and I did one of the 'Jack the Ripper' tours, during which the tour guide pointed out a couple of 'literacy plates' set into the pavements in Spitalfields, one on the corner of Brushfield St and Commercial St, near the old Spitalfields market, depicting fruit, and another in Puma Court of a beehive and bees. He told us they were used many years ago to help people who either couldn't read, or whose first language wasn't English, to find shops, markets etc. but these are the only two I've ever seen - anybody know of any more anywhere?","Literacy plates, East London, Spitalfields, Brushfield St, Commercial St","1008550968","",""
"252","Best cup of coffee in London","I love a great cup of coffee - the sort of proper stuff the Starbucks or other chains can't come close to providing. Where should I go?","coffee, independent cafe, latte, americano, cappuccino, London","193109668","Tiffany",""
"253","I'm looking for cheese fondue places","Needs to be reasonably priced","cheese, fondue, cheap, reasonable, affordable, restaurant, bistro, cafe, venue, food, dinner, lunch, Swiss","659553453","",""
"254","Where can I see Reggae/Ska?","Does anyone know of any good places for Reggae/Ska or specific club nights?","Reggae, Ska, venue, club, music, gigs","513537192","",""
"255","Seeking Best Little Child-Friendly Lunch Locations?","I'd really love to get away from Pizza Express and Giraffe, and find somewhere relaxing with delicio\nMy favorite is Frizzante, a brilliantly tasty Italian country food restuarant at Hackney City Farm - forget the toddlers, I'd gladly go there alone! hordes of other people's l\nhttp://www.hackneycityfarm.co.uk/docs/cafe/","food, restuarant, child-friendly, toddlers, meals, quality, relaxing, kids, lunch, gourmet","641343981","Sonia",""
"256","What good Korean restaurants in South/Central London?","I've never been to one but I want to take my brother who always goes on about Korean food!  South/Central London is ideal.","","568150987","",""
"257","Learning to drive - cheap schools?","Where can I find them? Thanks!","Driving school, cars","715801092","",""
"258","Scenic Place to Enjoy a Spliff","I think that some of the best places to en\n- rooftop of high rise hotels (go to the top floor and out the fire exit to experience some amazing London views); I recommend the Millenium Hotel in South Kent, the Islington\nWhat are your favorite places?","free, smoker friendly, park","587120590","",""
"259","I want to discover some of those secret dining clubs in london...","I watched one of Jamie Oliver's programs  which featured secret dining clubs and I was hoping, does it happen in london ? I would love to join one , apply to one , maybe I should even start my own! Any ideas for me guys??'","secret dining, supper club, food, restaurant, london, secret","586061655","",""
"260","Does anyone know of a good place for weeknight birthday?","My birthday falls on a Thursd\nThings I've thought of so far: bowling, karaoke, Jack Ripper walks","jack the ripper walks, karaoke, birthday, evening, weeknight, cheap, affordable, bowling, activities, social, celebration, party","535680087","",""
"261","On the search for a great Chinese buffet","I haven't found a really good one in London yet - anyone have any ideas?","Chinese, buffet, restaurant, London, food","586320161","",""
"262","The Rookery Garden in Streatham","There's a beautiful ornamental garden, The Rookery, tucked away at the top of Streatham.  Queen Victoria used t\n","quirky, cafe, coffee, garden, victorian, ","613500403","",""
"263","Looking for a great east London pub lunch on a Sunday","I'm on the look out for a good pub to take some friends - one of whom is a ten year old - to a good pub lunch. Ideally in the Stepney, Bethnal Green or Cambridge Heath area","Stepney, Bethnal Green, Cambridge Heath, east London, pub lunch, pub, child friendly","1471824670","",""
"264","Where can I find 1940s dresses and vintage clothes in London?","In March I'm going to a 1940s themed party, and want to find nice 40s clothing and dresses. There are guys coming as well, so would be great to hear about menswear shops too. I know about the Brick Lane shops, but they don't have a lot from the period I'm looking for, and when they do it's pretty expensive. I'm looking for a much loved hidden gem : )","vintage, 40s clothing, 40s clothes, vintage shop, shop","505953645","",""
"265","Best Mexican food?","Does anyone know of any good Mexican restaurants that aren't chains? Thanks.","Mexican, independent, restaurant, ","1305762870","",""
"266","Red Telephone Boxes","I have a website where I post photos of London's red telephone boxes (www.phones.co.uk), and include the locations and telephone numbers.    Do you know of any other red phone boxes?","red phone, red telephone, phone box, ","570694273","",""
"269","Friday Night Out","Seeking nice drinking venues which aren't bursting crowded on a friday night?","drinks, venues, clubs, secret, empty, quiet","193109668","tiffany","julia"
"197","Recommendations for a cool place for private hire for 100+ people in South London?","Don't want to spend too much and looking for somewhere a bit different in the Clapham/Brixton/Herne Hill area.","South London, Brixton, Clapham, Herne Hill, venue, large group","593025740","Silver",""
"267","Places to go clubbing on Friday nights?","Does anyone have suggestions for cheap places in central or north London (preferably around Camden or Islington) for a girly birthday night out during the week? More specifically, Friday nights?","Friday, clubs, cheap, north london, camden, islington, girly","502438575","",""
"268","Anyone have any reasonably priced venues (Clubs, late bars etc.), preferably with guest lists?","","club, bar, venue, guestlist, evening, night","13619783","",""
"269","space for an exhibition?","I'm trying to find free exhibition spaces for students - especially for art and fashion shows? cheers x","art, exhibition, free, cheap, fashion, show, display, entertainment, culture, community, venue, space, gallery","http://www.facebook.com/profile.php?id=1433473138","Kirsty","julia"
"270","fun photoshoot spaces?","hoping to hear about unique, pretty, interesting spots for taking photos - open spaces, cafes etc - i can only think of southbank...","place, shot, photo, shoot, quirky, cute, pretty, stylish, lovely, view,","http://www.facebook.com/profile.php?id=722070596","eloise","julia"
"271","seeking the best architecture :)","I know Erno Goldfinger's House on Willow Road. Can you think of any other awesome pieces of architecture?","architecture, buildings, art, design, history","http://www.facebook.com/profile.php?id=526486419","daniel","julia"
"272","Can anyone recommend more places like this that offer a different and interesting night out?","","club, bar, quirky, interesting, event, exhibition","199705590","",""
